
> backend@1.0.0 dev
[2026-03-07T00:25:09.518Z] GET /api/catalogs/dependencies?axis=II&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "II"
[DEBUG] Antes: 86, Después: 4
[2026-03-07T00:25:09.528Z] GET /api/catalogs/dependencies?axis=II&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "II"
[DEBUG] Antes: 86, Después: 4
[2026-03-07T00:25:10.767Z] OPTIONS /api/catalogs/dependencies?axis=III&periodo=2026&withProgress=true
[2026-03-07T00:25:10.767Z] GET /api/catalogs/dependencies?axis=III&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "III"
[DEBUG] Antes: 86, Después: 11
[2026-03-07T00:25:10.777Z] GET /api/catalogs/dependencies?axis=III&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "III"
[DEBUG] Antes: 86, Después: 11
[2026-03-07T00:25:11.833Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-07T00:25:11.834Z] OPTIONS /api/activities?periodo=2026
[2026-03-07T00:25:11.834Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:25:11.834Z] GET /api/activities?periodo=2026
[2026-03-07T00:25:11.843Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:25:11.844Z] GET /api/activities?periodo=2026
[2026-03-07T00:25:12.914Z] OPTIONS /api/catalogs/dependencies?axis=3&periodo=2026&withProgress=true
[2026-03-07T00:25:12.915Z] GET /api/catalogs/dependencies?axis=3&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "3"
[DEBUG] Antes: 86, Después: 0
[2026-03-07T00:25:12.920Z] GET /api/catalogs/dependencies?axis=3&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "3"
[DEBUG] Antes: 86, Después: 0
[2026-03-07T00:25:19.878Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-07T00:25:19.878Z] OPTIONS /api/activities?periodo=2026
[2026-03-07T00:25:19.879Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:25:19.879Z] GET /api/activities?periodo=2026
[2026-03-07T00:25:19.882Z] GET /api/activities?periodo=2026
[2026-03-07T00:25:19.886Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:25:21.599Z] OPTIONS /api/catalogs/dependencies?axis=3&periodo=2026&withProgress=true
[2026-03-07T00:25:21.600Z] GET /api/catalogs/dependencies?axis=3&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "3"
[DEBUG] Antes: 86, Después: 0
[2026-03-07T00:25:21.605Z] GET /api/catalogs/dependencies?axis=3&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "3"
[DEBUG] Antes: 86, Después: 0
[2026-03-07T00:25:24.417Z] OPTIONS /api/catalogs/dependencies?axis=IV&periodo=2026&withProgress=true
[2026-03-07T00:25:24.418Z] GET /api/catalogs/dependencies?axis=IV&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "IV"
[DEBUG] Antes: 86, Después: 8
[2026-03-07T00:25:24.427Z] GET /api/catalogs/dependencies?axis=IV&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "IV"
[DEBUG] Antes: 86, Después: 8
[2026-03-07T00:25:29.903Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-07T00:25:29.903Z] OPTIONS /api/activities?periodo=2026
[2026-03-07T00:25:29.903Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:25:29.904Z] GET /api/activities?periodo=2026
[2026-03-07T00:25:29.907Z] GET /api/activities?periodo=2026
[2026-03-07T00:25:29.911Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:28:47.679Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-07T00:28:47.683Z] OPTIONS /api/activities?periodo=2026
[2026-03-07T00:28:47.683Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-07T00:28:47.684Z] OPTIONS /api/activities?periodo=2026
[2026-03-07T00:28:47.684Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:28:47.701Z] GET /api/activities?periodo=2026
[2026-03-07T00:28:47.702Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:28:47.703Z] GET /api/activities?periodo=2026
[2026-03-07T00:28:49.445Z] OPTIONS /api/catalogs/dependencies?axis=I&periodo=2026&withProgress=true
[2026-03-07T00:28:49.446Z] GET /api/catalogs/dependencies?axis=I&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "I"
[DEBUG] Antes: 86, Después: 14
[2026-03-07T00:28:49.457Z] GET /api/catalogs/dependencies?axis=I&periodo=2026&withProgress=true
[DEBUG] Filtrando por Eje: "I"
[DEBUG] Antes: 86, Después: 14
[2026-03-07T00:28:52.006Z] OPTIONS /api/users
[2026-03-07T00:28:52.006Z] OPTIONS /api/catalogs/dependencies?periodo=2026
[2026-03-07T00:28:52.006Z] GET /api/users
[2026-03-07T00:28:52.007Z] GET /api/catalogs/dependencies?periodo=2026
[2026-03-07T00:28:52.011Z] GET /api/catalogs/dependencies?periodo=2026
[2026-03-07T00:28:52.026Z] GET /api/users
[2026-03-07T00:28:52.803Z] OPTIONS /api/dependencies
[2026-03-07T00:28:52.803Z] GET /api/dependencies
[2026-03-07T00:28:52.804Z] GET /api/dependencies - User: undefined Roles: [ 'SuperAdministrador' ]
[2026-03-07T00:28:52.815Z] Found 86 dependencies
[2026-03-07T00:28:52.817Z] GET /api/dependencies
[2026-03-07T00:28:52.818Z] GET /api/dependencies - User: undefined Roles: [ 'SuperAdministrador' ]
[2026-03-07T00:28:52.820Z] Found 86 dependencies
[2026-03-07T00:28:54.218Z] OPTIONS /api/periods
[2026-03-07T00:28:54.219Z] GET /api/periods
[2026-03-07T00:28:54.221Z] GET /api/periods
[2026-03-07T00:28:57.665Z] OPTIONS /api/logs?periodo=2026
[2026-03-07T00:28:57.665Z] GET /api/logs?periodo=2026
[2026-03-07T00:28:57.782Z] GET /api/logs?periodo=2026
[2026-03-07T00:28:58.898Z] OPTIONS /api/config
[2026-03-07T00:28:58.899Z] GET /api/config
[2026-03-07T00:28:58.901Z] GET /api/config
[2026-03-07T00:29:09.480Z] OPTIONS /api/auth/login
[2026-03-07T00:29:09.480Z] POST /api/auth/login
Login Successful: saluddemo@seplan.gob.mx | Roles: Capturista | Mission: 3
[2026-03-07T00:29:09.576Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-07T00:29:09.576Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-07T00:29:09.576Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-07T00:29:09.577Z] OPTIONS /api/activities?periodo=2026
[2026-03-07T00:29:09.577Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:29:09.578Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-07T00:29:09.579Z] GET /api/activities?periodo=2026
[2026-03-07T00:29:09.585Z] GET /api/activities?periodo=2026
[2026-03-07T00:29:09.591Z] GET /api/dashboard/stats?periodo=2026
[2026-03-07T00:29:11.984Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-07T00:29:11.985Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-07T00:29:11.985Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-07T00:29:11.986Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-07T00:29:11.986Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-07T00:29:11.986Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-07T00:29:11.986Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-07T00:29:11.987Z] GET /api/catalogs/ods?periodo=2026
[2026-03-07T00:29:11.987Z] OPTIONS /api/catalogs/ppas-types
[2026-03-07T00:29:11.987Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-07T00:29:11.988Z] GET /api/catalogs/ped/objectives
[2026-03-07T00:29:11.989Z] OPTIONS /api/catalogs/budget-programs?periodo=2026
[2026-03-07T00:29:11.989Z] GET /api/catalogs/ped/strategies
[2026-03-07T00:29:11.990Z] GET /api/catalogs/ped/action-lines
[2026-03-07T00:29:11.991Z] GET /api/catalogs/ppas-types
[2026-03-07T00:29:11.995Z] GET /api/catalogs/budget-programs?periodo=2026
[2026-03-07T00:29:11.996Z] GET /api/catalogs/ods?periodo=2026
[2026-03-07T00:29:11.998Z] GET /api/catalogs/ped/objectives
[2026-03-07T00:29:11.999Z] GET /api/catalogs/ppas-types
[2026-03-07T00:29:12.001Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-07T00:29:12.001Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-07T00:29:12.002Z] GET /api/catalogs/ped/strategies
[2026-03-07T00:29:12.004Z] GET /api/catalogs/budget-programs?periodo=2026
[2026-03-07T00:29:12.010Z] GET /api/catalogs/ped/action-lines
[2026-03-07T00:29:12.010Z] OPTIONS /api/catalogs/default-classification
[2026-03-07T00:29:12.011Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=156 type=string
[default-classification] depRaw=[{"name":"Secretaría de Salud"}]
Default classification for "Secretaría de Salud": titulo="SISTEMA DE SALUD PARA EL BIENESTAR"(14), tema="PROMOCIÓN, PREVENCIÓN Y ATENCIÓN TEMPRANA"(26), subtema="Cuidado de la salud mental y prevención de las adicciones"(14) | allowed: 1 titulos
[2026-03-07T00:29:12.022Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=156 type=string
[2026-03-07T00:29:12.023Z] OPTIONS /api/catalogs/narrative-themes?periodo=2026&title_id=14
[2026-03-07T00:29:12.024Z] GET /api/catalogs/narrative-themes?periodo=2026&title_id=14
[default-classification] depRaw=[{"name":"Secretaría de Salud"}]
[2026-03-07T00:29:12.028Z] OPTIONS /api/catalogs/narrative-subthemes?periodo=2026&theme_id=26
Default classification for "Secretaría de Salud": titulo="SISTEMA DE SALUD PARA EL BIENESTAR"(14), tema="PROMOCIÓN, PREVENCIÓN Y ATENCIÓN TEMPRANA"(26), subtema="Cuidado de la salud mental y prevención de las adicciones"(14) | allowed: 1 titulos
[2026-03-07T00:29:12.029Z] GET /api/catalogs/narrative-subthemes?periodo=2026&theme_id=26
[2026-03-07T00:29:12.029Z] GET /api/catalogs/narrative-themes?periodo=2026&title_id=14
[2026-03-07T00:29:12.045Z] GET /api/catalogs/narrative-subthemes?periodo=2026&theme_id=26
[2026-03-07T00:31:17.485Z] OPTIONS /api/entities?periodo=2026
[2026-03-07T00:31:17.486Z] GET /api/entities?periodo=2026
[2026-03-07T00:31:17.545Z] GET /api/entities?periodo=2026
[2026-03-07T00:31:17.550Z] OPTIONS /api/entries/2?periodo=2026
[2026-03-07T00:31:17.551Z] OPTIONS /api/entries/3?periodo=2026
[2026-03-07T00:31:17.551Z] OPTIONS /api/entries/4?periodo=2026
[2026-03-07T00:31:17.554Z] OPTIONS /api/entries/5?periodo=2026
[2026-03-07T00:31:17.554Z] GET /api/entries/2?periodo=2026
[2026-03-07T00:31:17.555Z] GET /api/entries/3?periodo=2026
[2026-03-07T00:31:17.556Z] OPTIONS /api/entries/6?periodo=2026
[2026-03-07T00:31:17.557Z] GET /api/entries/4?periodo=2026
[2026-03-07T00:31:17.558Z] OPTIONS /api/entries/8?periodo=2026
[2026-03-07T00:31:17.558Z] OPTIONS /api/entries/7?periodo=2026
[2026-03-07T00:31:17.562Z] OPTIONS /api/entries/9?periodo=2026
[2026-03-07T00:31:17.562Z] OPTIONS /api/entries/10?periodo=2026
[2026-03-07T00:31:17.564Z] OPTIONS /api/entries/11?periodo=2026
[2026-03-07T00:31:17.564Z] GET /api/entries/5?periodo=2026
[2026-03-07T00:31:17.565Z] OPTIONS /api/entries/12?periodo=2026
[2026-03-07T00:31:17.565Z] OPTIONS /api/entries/13?periodo=2026
[2026-03-07T00:31:17.566Z] OPTIONS /api/entries/14?periodo=2026
[2026-03-07T00:31:17.567Z] OPTIONS /api/entries/15?periodo=2026
[2026-03-07T00:31:17.567Z] OPTIONS /api/entries/16?periodo=2026
[2026-03-07T00:31:17.568Z] OPTIONS /api/entries/17?periodo=2026
[2026-03-07T00:31:17.568Z] OPTIONS /api/entries/18?periodo=2026
[2026-03-07T00:31:17.568Z] GET /api/entries/6?periodo=2026
[2026-03-07T00:31:17.569Z] OPTIONS /api/entries/19?periodo=2026
[2026-03-07T00:31:17.569Z] OPTIONS /api/entries/21?periodo=2026
[2026-03-07T00:31:17.571Z] GET /api/entries/8?periodo=2026
[2026-03-07T00:31:17.572Z] GET /api/entries/7?periodo=2026
[2026-03-07T00:31:17.572Z] OPTIONS /api/entries/22?periodo=2026
[2026-03-07T00:31:17.572Z] OPTIONS /api/entries/23?periodo=2026
[2026-03-07T00:31:17.573Z] OPTIONS /api/entries/24?periodo=2026
[2026-03-07T00:31:17.573Z] OPTIONS /api/entries/25?periodo=2026
[2026-03-07T00:31:17.573Z] OPTIONS /api/entries/26?periodo=2026
[2026-03-07T00:31:17.573Z] OPTIONS /api/entries/28?periodo=2026
[2026-03-07T00:31:17.574Z] OPTIONS /api/entries/29?periodo=2026
[2026-03-07T00:31:17.575Z] OPTIONS /api/entries/30?periodo=2026
[2026-03-07T00:31:17.575Z] OPTIONS /api/entries/31?periodo=2026
[2026-03-07T00:31:17.575Z] OPTIONS /api/entries/32?periodo=2026
[2026-03-07T00:31:17.575Z] GET /api/entries/9?periodo=2026
[2026-03-07T00:31:17.576Z] GET /api/entries/10?periodo=2026
[2026-03-07T00:31:17.576Z] OPTIONS /api/entries/33?periodo=2026
[2026-03-07T00:31:17.576Z] OPTIONS /api/entries/34?periodo=2026
[2026-03-07T00:31:17.577Z] OPTIONS /api/entries/35?periodo=2026
[2026-03-07T00:31:17.598Z] GET /api/entries/11?periodo=2026
[2026-03-07T00:31:17.599Z] OPTIONS /api/entries/36?periodo=2026
[2026-03-07T00:31:17.599Z] GET /api/entries/12?periodo=2026
[2026-03-07T00:31:17.599Z] OPTIONS /api/entries/37?periodo=2026
[2026-03-07T00:31:17.599Z] OPTIONS /api/entries/39?periodo=2026
[2026-03-07T00:31:17.599Z] GET /api/entries/13?periodo=2026
[2026-03-07T00:31:17.600Z] GET /api/entries/14?periodo=2026
[2026-03-07T00:31:17.600Z] OPTIONS /api/entries/40?periodo=2026
[2026-03-07T00:31:17.600Z] GET /api/entries/15?periodo=2026
[2026-03-07T00:31:17.601Z] GET /api/entries/16?periodo=2026
[2026-03-07T00:31:17.601Z] GET /api/entries/17?periodo=2026
[2026-03-07T00:31:17.602Z] GET /api/entries/18?periodo=2026
[2026-03-07T00:31:17.603Z] OPTIONS /api/entries/41?periodo=2026
[2026-03-07T00:31:17.603Z] OPTIONS /api/entries/42?periodo=2026
[2026-03-07T00:31:17.603Z] GET /api/entries/19?periodo=2026
[2026-03-07T00:31:17.603Z] OPTIONS /api/entries/43?periodo=2026
[2026-03-07T00:31:17.603Z] GET /api/entries/21?periodo=2026
[2026-03-07T00:31:17.605Z] OPTIONS /api/entries/45?periodo=2026
[2026-03-07T00:31:17.605Z] OPTIONS /api/entries/46?periodo=2026
[2026-03-07T00:31:17.605Z] GET /api/entries/23?periodo=2026
[2026-03-07T00:31:17.606Z] GET /api/entries/22?periodo=2026
[2026-03-07T00:31:17.606Z] GET /api/entries/24?periodo=2026
[2026-03-07T00:31:17.607Z] GET /api/entries/25?periodo=2026
[2026-03-07T00:31:17.609Z] GET /api/entries/26?periodo=2026
[2026-03-07T00:31:17.611Z] GET /api/entries/28?periodo=2026
[2026-03-07T00:31:17.611Z] OPTIONS /api/entries/47?periodo=2026
[2026-03-07T00:31:17.612Z] OPTIONS /api/entries/48?periodo=2026
[2026-03-07T00:31:17.612Z] OPTIONS /api/entries/49?periodo=2026
[2026-03-07T00:31:17.615Z] OPTIONS /api/entries/50?periodo=2026
[2026-03-07T00:31:17.615Z] GET /api/entries/30?periodo=2026
[2026-03-07T00:31:17.616Z] OPTIONS /api/entries/51?periodo=2026
[2026-03-07T00:31:17.616Z] GET /api/entries/29?periodo=2026
[2026-03-07T00:31:17.616Z] GET /api/entries/31?periodo=2026
[2026-03-07T00:31:17.617Z] OPTIONS /api/entries/52?periodo=2026
[2026-03-07T00:31:17.617Z] GET /api/entries/32?periodo=2026
[2026-03-07T00:31:17.617Z] OPTIONS /api/entries/53?periodo=2026
[2026-03-07T00:31:17.617Z] OPTIONS /api/entries/54?periodo=2026
[2026-03-07T00:31:17.617Z] OPTIONS /api/entries/56?periodo=2026
[2026-03-07T00:31:17.617Z] OPTIONS /api/entries/57?periodo=2026
[2026-03-07T00:31:17.618Z] GET /api/entries/33?periodo=2026
[2026-03-07T00:31:17.618Z] GET /api/entries/34?periodo=2026
[2026-03-07T00:31:17.618Z] OPTIONS /api/entries/58?periodo=2026
[2026-03-07T00:31:17.619Z] GET /api/entries/35?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/59?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/60?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/61?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/62?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/63?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/65?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/66?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/69?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/67?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/71?periodo=2026
[2026-03-07T00:31:17.619Z] OPTIONS /api/entries/70?periodo=2026
[2026-03-07T00:31:17.620Z] OPTIONS /api/entries/73?periodo=2026
[2026-03-07T00:31:17.620Z] OPTIONS /api/entries/72?periodo=2026
[2026-03-07T00:31:17.620Z] OPTIONS /api/entries/75?periodo=2026
[2026-03-07T00:31:17.620Z] OPTIONS /api/entries/74?periodo=2026
[2026-03-07T00:31:17.621Z] OPTIONS /api/entries/77?periodo=2026
[2026-03-07T00:31:17.621Z] OPTIONS /api/entries/78?periodo=2026
[2026-03-07T00:31:17.621Z] OPTIONS /api/entries/76?periodo=2026
[2026-03-07T00:31:17.621Z] OPTIONS /api/entries/79?periodo=2026
[2026-03-07T00:31:17.622Z] OPTIONS /api/entries/81?periodo=2026
[2026-03-07T00:31:17.622Z] OPTIONS /api/entries/82?periodo=2026
[2026-03-07T00:31:17.622Z] OPTIONS /api/entries/83?periodo=2026
[2026-03-07T00:31:17.623Z] OPTIONS /api/entries/84?periodo=2026
[2026-03-07T00:31:17.623Z] OPTIONS /api/entries/85?periodo=2026
[2026-03-07T00:31:17.623Z] OPTIONS /api/entries/86?periodo=2026
[2026-03-07T00:31:17.623Z] OPTIONS /api/entries/87?periodo=2026
[2026-03-07T00:31:17.623Z] OPTIONS /api/entries/91?periodo=2026
[2026-03-07T00:31:17.624Z] OPTIONS /api/entries/92?periodo=2026
[2026-03-07T00:31:17.624Z] OPTIONS /api/entries/89?periodo=2026
[2026-03-07T00:31:17.624Z] OPTIONS /api/entries/93?periodo=2026
[2026-03-07T00:31:17.624Z] OPTIONS /api/entries/95?periodo=2026
[2026-03-07T00:31:17.624Z] OPTIONS /api/entries/97?periodo=2026
[2026-03-07T00:31:17.624Z] OPTIONS /api/entries/98?periodo=2026
[2026-03-07T00:31:17.624Z] OPTIONS /api/entries/99?periodo=2026
[2026-03-07T00:31:17.624Z] OPTIONS /api/entries/96?periodo=2026
[2026-03-07T00:31:17.625Z] OPTIONS /api/entries/100?periodo=2026
[2026-03-07T00:31:17.626Z] OPTIONS /api/entries/101?periodo=2026
[2026-03-07T00:31:17.626Z] OPTIONS /api/entries/102?periodo=2026
[2026-03-07T00:31:17.626Z] OPTIONS /api/entries/103?periodo=2026
[2026-03-07T00:31:17.627Z] OPTIONS /api/entries/104?periodo=2026
[2026-03-07T00:31:17.633Z] OPTIONS /api/entries/107?periodo=2026
[2026-03-07T00:31:17.633Z] OPTIONS /api/entries/108?periodo=2026
[2026-03-07T00:31:17.633Z] OPTIONS /api/entries/110?periodo=2026
[2026-03-07T00:31:17.633Z] GET /api/entries/36?periodo=2026
[2026-03-07T00:31:17.634Z] OPTIONS /api/entries/113?periodo=2026
[2026-03-07T00:31:17.634Z] OPTIONS /api/entries/114?periodo=2026
[2026-03-07T00:31:17.634Z] OPTIONS /api/entries/111?periodo=2026
[2026-03-07T00:31:17.634Z] OPTIONS /api/entries/112?periodo=2026
[2026-03-07T00:31:17.634Z] GET /api/entries/37?periodo=2026
[2026-03-07T00:31:17.635Z] GET /api/entries/39?periodo=2026
[2026-03-07T00:31:17.635Z] OPTIONS /api/entries/115?periodo=2026
[2026-03-07T00:31:17.636Z] OPTIONS /api/entries/116?periodo=2026
[2026-03-07T00:31:17.636Z] GET /api/entries/40?periodo=2026
[2026-03-07T00:31:17.637Z] OPTIONS /api/entries/117?periodo=2026
[2026-03-07T00:31:17.637Z] OPTIONS /api/entries/118?periodo=2026
[2026-03-07T00:31:17.637Z] OPTIONS /api/entries/119?periodo=2026
[2026-03-07T00:31:17.637Z] OPTIONS /api/entries/120?periodo=2026
[2026-03-07T00:31:17.638Z] OPTIONS /api/entries/121?periodo=2026
[2026-03-07T00:31:17.638Z] OPTIONS /api/entries/122?periodo=2026
[2026-03-07T00:31:17.638Z] OPTIONS /api/entries/123?periodo=2026
[2026-03-07T00:31:17.638Z] OPTIONS /api/entries/126?periodo=2026
[2026-03-07T00:31:17.638Z] OPTIONS /api/entries/124?periodo=2026
[2026-03-07T00:31:17.638Z] OPTIONS /api/entries/125?periodo=2026
[2026-03-07T00:31:17.638Z] OPTIONS /api/entries/127?periodo=2026
[2026-03-07T00:31:17.639Z] OPTIONS /api/entries/128?periodo=2026
[2026-03-07T00:31:17.640Z] OPTIONS /api/entries/129?periodo=2026
[2026-03-07T00:31:17.640Z] OPTIONS /api/entries/130?periodo=2026
[2026-03-07T00:31:17.640Z] OPTIONS /api/entries/131?periodo=2026
[2026-03-07T00:31:17.640Z] GET /api/entries/41?periodo=2026
[2026-03-07T00:31:17.641Z] GET /api/entries/42?periodo=2026
[2026-03-07T00:31:17.641Z] OPTIONS /api/entries/132?periodo=2026
[2026-03-07T00:31:17.641Z] OPTIONS /api/entries/133?periodo=2026
[2026-03-07T00:31:17.642Z] OPTIONS /api/entries/134?periodo=2026
[2026-03-07T00:31:17.642Z] OPTIONS /api/entries/135?periodo=2026
[2026-03-07T00:31:17.642Z] GET /api/entries/43?periodo=2026
[2026-03-07T00:31:17.642Z] OPTIONS /api/entries/136?periodo=2026
[2026-03-07T00:31:17.642Z] OPTIONS /api/entries/137?periodo=2026
[2026-03-07T00:31:17.643Z] OPTIONS /api/entries/138?periodo=2026
[2026-03-07T00:31:17.643Z] OPTIONS /api/entries/139?periodo=2026
[2026-03-07T00:31:17.643Z] OPTIONS /api/entries/140?periodo=2026
[2026-03-07T00:31:17.644Z] OPTIONS /api/entries/141?periodo=2026
[2026-03-07T00:31:17.644Z] OPTIONS /api/entries/142?periodo=2026
[2026-03-07T00:31:17.644Z] GET /api/entries/45?periodo=2026
[2026-03-07T00:31:17.644Z] GET /api/entries/46?periodo=2026
[2026-03-07T00:31:17.645Z] OPTIONS /api/entries/143?periodo=2026
[2026-03-07T00:31:17.645Z] OPTIONS /api/entries/144?periodo=2026
[2026-03-07T00:31:17.645Z] OPTIONS /api/entries/145?periodo=2026
[2026-03-07T00:31:17.645Z] OPTIONS /api/entries/146?periodo=2026
[2026-03-07T00:31:17.645Z] OPTIONS /api/entries/147?periodo=2026
[2026-03-07T00:31:17.645Z] OPTIONS /api/entries/148?periodo=2026
[2026-03-07T00:31:17.645Z] OPTIONS /api/entries/149?periodo=2026
[2026-03-07T00:31:17.646Z] OPTIONS /api/entries/150?periodo=2026
[2026-03-07T00:31:17.646Z] OPTIONS /api/entries/151?periodo=2026
[2026-03-07T00:31:17.647Z] OPTIONS /api/entries/152?periodo=2026
[2026-03-07T00:31:17.647Z] OPTIONS /api/entries/153?periodo=2026
[2026-03-07T00:31:17.648Z] OPTIONS /api/entries/154?periodo=2026
[2026-03-07T00:31:17.649Z] OPTIONS /api/entries/155?periodo=2026
[2026-03-07T00:31:17.649Z] OPTIONS /api/entries/156?periodo=2026
[2026-03-07T00:31:17.650Z] OPTIONS /api/entries/158?periodo=2026
[2026-03-07T00:31:17.650Z] OPTIONS /api/entries/159?periodo=2026
[2026-03-07T00:31:17.650Z] OPTIONS /api/entries/160?periodo=2026
[2026-03-07T00:31:17.651Z] OPTIONS /api/entries/161?periodo=2026
[2026-03-07T00:31:17.651Z] OPTIONS /api/entries/162?periodo=2026
[2026-03-07T00:31:17.652Z] OPTIONS /api/entries/163?periodo=2026
[2026-03-07T00:31:17.652Z] OPTIONS /api/entries/164?periodo=2026
[2026-03-07T00:31:17.652Z] OPTIONS /api/entries/166?periodo=2026
[2026-03-07T00:31:17.652Z] OPTIONS /api/entries/167?periodo=2026
[2026-03-07T00:31:17.652Z] OPTIONS /api/entries/168?periodo=2026
[2026-03-07T00:31:17.652Z] OPTIONS /api/entries/169?periodo=2026
[2026-03-07T00:31:17.652Z] GET /api/entries/47?periodo=2026
[2026-03-07T00:31:17.653Z] GET /api/entries/48?periodo=2026
[2026-03-07T00:31:17.653Z] GET /api/entries/49?periodo=2026
[2026-03-07T00:31:17.653Z] OPTIONS /api/entries/170?periodo=2026
[2026-03-07T00:31:17.653Z] OPTIONS /api/entries/171?periodo=2026
[2026-03-07T00:31:17.654Z] OPTIONS /api/entries/172?periodo=2026
[2026-03-07T00:31:17.654Z] OPTIONS /api/entries/173?periodo=2026
[2026-03-07T00:31:17.654Z] OPTIONS /api/entries/174?periodo=2026
[2026-03-07T00:31:17.654Z] OPTIONS /api/entries/175?periodo=2026
[2026-03-07T00:31:17.655Z] OPTIONS /api/entries/176?periodo=2026
[2026-03-07T00:31:17.655Z] OPTIONS /api/entries/177?periodo=2026
[2026-03-07T00:31:17.655Z] OPTIONS /api/entries/178?periodo=2026
[2026-03-07T00:31:17.655Z] OPTIONS /api/entries/179?periodo=2026
[2026-03-07T00:31:17.655Z] OPTIONS /api/entries/180?periodo=2026
[2026-03-07T00:31:17.655Z] OPTIONS /api/entries/182?periodo=2026
[2026-03-07T00:31:17.656Z] OPTIONS /api/entries/183?periodo=2026
[2026-03-07T00:31:17.656Z] OPTIONS /api/entries/181?periodo=2026
[2026-03-07T00:31:17.656Z] OPTIONS /api/entries/184?periodo=2026
[2026-03-07T00:31:17.656Z] OPTIONS /api/entries/185?periodo=2026
[2026-03-07T00:31:17.656Z] OPTIONS /api/entries/186?periodo=2026
[2026-03-07T00:31:17.656Z] OPTIONS /api/entries/187?periodo=2026
[2026-03-07T00:31:17.656Z] OPTIONS /api/entries/190?periodo=2026
[2026-03-07T00:31:17.657Z] OPTIONS /api/entries/188?periodo=2026
[2026-03-07T00:31:17.657Z] OPTIONS /api/entries/189?periodo=2026
[2026-03-07T00:31:17.657Z] OPTIONS /api/entries/191?periodo=2026
[2026-03-07T00:31:17.657Z] OPTIONS /api/entries/192?periodo=2026
[2026-03-07T00:31:17.657Z] GET /api/entries/50?periodo=2026
[2026-03-07T00:31:17.658Z] OPTIONS /api/entries/195?periodo=2026
[2026-03-07T00:31:17.658Z] OPTIONS /api/entries/196?periodo=2026
[2026-03-07T00:31:17.658Z] OPTIONS /api/entries/193?periodo=2026
[2026-03-07T00:31:17.658Z] OPTIONS /api/entries/194?periodo=2026
[2026-03-07T00:31:17.658Z] GET /api/entries/51?periodo=2026
[2026-03-07T00:31:17.659Z] OPTIONS /api/entries/197?periodo=2026
